stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id
15471,31136,אהוד בן גרא/הנביאים, רחוב:אהוד בן גרא  עיר: גן יבנה רציף:   קומה:  ,31.783060,34.712393,0,,166
15472,31137,הגיבורים/דבורה הנביאה, רחוב:הגיבורים 17 עיר: גן יבנה רציף:   קומה:  ,31.785703,34.710760,0,,166
15473,31138,לוי אשכול / דורי, רחוב:דרך לוי אשכול  עיר: קרית אונו רציף:   קומה:  ,32.048062,34.865108,0,,2620
15474,31139,חוני המעגל/נסים גאון, רחוב:חוני המעגל  עיר: אלעד רציף:   קומה:  ,32.051871,34.950974,0,,1309
15476,31141,יצחק רבין/מנחם בגין, רחוב:יצחק רבין 3 עיר: בני עי''ש רציף:   קומה:  ,31.790741,34.757347,0,,1066
15477,31142,מנחם בגין/הרקפת, רחוב:מנחם בגין 18 עיר: בני עי''ש רציף:   קומה:  ,31.789271,34.758815,0,,1066
15478,31143,רמז / הרצל, רחוב:רמז 20 עיר: יהוד מונוסון רציף:   קומה:  ,32.037628,34.886502,0,,9400
15479,31144,רמז/חנה סנש, רחוב:רמז 35 עיר: יהוד מונוסון רציף:   קומה:  ,32.037791,34.888913,0,,9400
15481,31146,הרב אהרון דנין/משה זנדני, רחוב:הרב אהרון דנין 14 עיר: בני עי''ש רציף:   קומה:  ,31.787587,34.761294,0,,1066
15482,31147,מועצה/הכוהנים, רחוב:הכוהנים 4 עיר: בני עי''ש רציף:   קומה:  ,31.789424,34.760940,0,,1066
15483,31148,הכוהנים/התאנה, רחוב:הכוהנים 38 עיר: בני עי''ש רציף:   קומה:  ,31.792575,34.761025,0,,1066
15484,31149,כביש 3922/הרב יחיא אלקשמה, רחוב:3922  עיר: באר טוביה רציף:   קומה:  ,31.793754,34.760255,0,,13275
15486,31151,כביש 40/בני עי''ש, רחוב:40  עיר: גדרה רציף:   קומה:  ,31.794746,34.768680,0,,12975
15487,31152,רבן יוחנן בן זכאי/רבי מאיר, רחוב:רבן יוחנן בן זכאי  עיר: אלעד רציף:   קומה:  ,32.047574,34.956628,0,,1309
15489,31154,פארק שכונתי/רבי מאיר, רחוב:מאיר 14 עיר: אלעד רציף:   קומה:  ,32.049880,34.956852,0,,1309
15490,31155,רשב''י/בן זכאי, רחוב:רבן יוחנן בן זכאי 61 עיר: אלעד רציף:   קומה:  ,32.047851,34.960002,0,,1309
15491,31156,רבן יוחנן בן זכאי/רשב''י, רחוב:רבן יוחנן בן זכאי 72 עיר: אלעד רציף:   קומה:  ,32.048193,34.961936,0,,1309
15492,31157,רבן יוחנן בן זכאי/רשב''י, רחוב:רבן יוחנן בן זכאי 65 עיר: אלעד רציף:   קומה:  ,32.048443,34.961196,0,,1309
15493,31159,ספורטק/לוי אשכול, רחוב:דרך לוי אשכול  עיר: קרית אונו רציף:   קומה:  ,32.063439,34.861391,0,,2620
15494,31160,מבואות / השיקמה, רחוב:מבואות 106 עיר: סביון רציף:   קומה:  ,32.049047,34.874459,0,,587
15498,31164,דרך לוד - נווה סביון, רחוב:דרך לוד  עיר: אור יהודה רציף:   קומה:  ,32.034445,34.855431,0,,2400
15499,31165,בן זכאי/מגדל המים, רחוב:רבן יוחנן בן זכאי  עיר: אלעד רציף:   קומה:  ,32.048745,34.966145,0,,1309
15500,31166,בית ספר דעת זקנים/אבן גבירול, רחוב:אבן גבירול 24 עיר: אלעד רציף:   קומה:  ,32.053875,34.958803,0,,1309
15504,31170,אלטלף/שבזי, רחוב:אלטלף 7 עיר: יהוד מונוסון רציף:   קומה:  ,32.027222,34.898818,0,,9400
15505,31171,יהדות קנדה/החרושת, רחוב:אריק איינשטיין 12 עיר: אור יהודה רציף:   קומה:  ,32.021445,34.860450,0,,2400
15507,31173,רשב''י/רבן יוחנן בן זכאי, רחוב:רשב''י 4 עיר: אלעד רציף:   קומה:  ,32.048775,34.961925,0,,1309
15508,31174,האילנות/האקליפטוס, רחוב:האילנות 51 עיר: גת רימון רציף:   קומה:  ,32.068607,34.877409,0,,128
15509,31175,האילנות/הברוש, רחוב:האילנות  עיר: גת רימון רציף:   קומה:  ,32.068450,34.880987,0,,128
15510,31176,האילנות/הברוש, רחוב:האילנות 36 עיר: גת רימון רציף:   קומה:  ,32.068529,34.880666,0,,128
15511,31177,האילנות/האקליפטוס, רחוב:האילנות 60 עיר: גת רימון רציף:   קומה:  ,32.068721,34.877245,0,,128
15512,31178,האילנות/התפוז, רחוב:האילנות 14 עיר: גת רימון רציף:   קומה:  ,32.068618,34.883214,0,,128
15513,31179,ילדי טהרן/בסקינד, רחוב:ילדי טהרן 7 עיר: ראשון לציון רציף:   קומה:  ,31.985936,34.768005,0,,8300
15514,31180,ילדי טהרן - סינמה סיטי, רחוב:ילדי טהרן  עיר: ראשון לציון רציף:   קומה:  ,31.984633,34.770592,0,,8300
15516,31182,פארק מדרון יפו/נמל יפו, רחוב:שמואל וסולטנה טאג'יר  עיר: תל אביב יפו רציף:   קומה:  ,32.048213,34.748414,0,,5000
15517,31183,פארק מדרון יפו/נמל יפו, רחוב:שמואל וסולטנה טאג'יר  עיר: תל אביב יפו רציף:   קומה:  ,32.048305,34.748439,0,,5000
15518,31184,נמל יפו/יהודה הימית, רחוב:נמל יפו  עיר: תל אביב יפו רציף:   קומה:  ,32.051821,34.750270,0,,5000
15519,31185,צומת בארות, רחוב:40  עיר: בארות יצחק רציף:   קומה:  ,32.043455,34.905996,0,,450
15520,31186,נמל יפו/יהודה הימית, רחוב:נמל יפו  עיר: תל אביב יפו רציף:   קומה:  ,32.051730,34.750051,0,,5000
15521,31187,בארות יצחק 3, רחוב:  עיר: בארות יצחק רציף:   קומה:  ,32.040007,34.911320,0,,450
15522,31191,בי''ס ברנר, רחוב:עין גנים 73 עיר: פתח תקווה רציף:   קומה:  ,32.083066,34.897829,0,,7900
15523,31192,בי''ס גנים/הגליל, רחוב:הגליל 24 עיר: גני תקווה רציף:   קומה:  ,32.057580,34.876212,0,,229
15524,31198,הרצל/עץ האפרסק, רחוב:הרצל 31 עיר: יהוד מונוסון רציף:   קומה:  ,32.034831,34.885853,0,,9400
15525,31201,מחלף שפירים, רחוב:412  עיר: עמק לוד רציף:   קומה:  ,32.005748,34.831539,0,,12915
15526,31202,ביה''ח תל השומר, רחוב:  עיר: רמת גן רציף:   קומה:  ,32.048698,34.849150,0,,8600
15527,31203,בית ברוש, רחוב:דרך רב אלוף יעקב דורי  עיר: קרית אונו רציף:   קומה:  ,32.048931,34.857968,0,,2620
15528,31205,בן פורת/ראשונים, רחוב:שדרות מרדכי בן פורת 45 עיר: אור יהודה רציף:   קומה:  ,32.028349,34.850753,0,,2400
15529,31207,עצמאות / החצב, רחוב:העצמאות 61 עיר: אור יהודה רציף:   קומה:  ,32.028839,34.864182,0,,2400
15530,31208,יוסף לישנסקי/דוד סחרוב, רחוב:יוסף לישנסקי 17 עיר: ראשון לציון רציף:   קומה:  ,31.992394,34.766781,0,,8300
15531,31211,רוטשילד - בי''ח השרון, רחוב:רוטשילד 158 עיר: פתח תקווה רציף:   קומה:  ,32.078656,34.884582,0,,7900
15532,31212,שדרות בן פורת/הל''ה, רחוב:שדרות מרדכי בן פורת 69 עיר: אור יהודה רציף:   קומה:  ,32.026369,34.852905,0,,2400
15533,31213,בית החולים תל השומר/ילדים, רחוב:  עיר: רמת גן רציף:   קומה:  ,32.048029,34.842481,0,,8600
15534,31220,כביש 42/כפר אביב, רחוב:42  עיר: חבל יבנה רציף:   קומה:  ,31.830953,34.712458,0,,12906
15535,31222,צומת בן זכאי, רחוב:42  עיר: חבל יבנה רציף:   קומה:  ,31.848552,34.726800,0,,12902
15536,31223,כביש 42/בן זכאי, רחוב:42  עיר: חבל יבנה רציף:   קומה:  ,31.850309,34.729304,0,,12900
15537,31224,כביש 42/מעון צופיה, רחוב:42  עיר: חבל יבנה רציף:   קומה:  ,31.856022,34.737073,0,,12898
15538,31225,ת. רכבת יבנה מזרח/העצמאות, רחוב:שדרות העצמאות  עיר: יבנה רציף:   קומה:  ,31.862474,34.743141,0,,2660
15539,31227,חטיבת גבעתי/גן סנהדרין, רחוב:חטיבת גבעתי 2 עיר: יבנה רציף:   קומה:  ,31.867885,34.741598,0,,2660
15540,31228,קדושי קהיר/האמוראים, רחוב:קדושי קהיר  עיר: יבנה רציף:   קומה:  ,31.869199,34.739934,0,,2660
15541,31229,שד. דואני/קדושי קהיר, רחוב:קדושי קהיר  עיר: יבנה רציף:   קומה:  ,31.870983,34.740597,0,,2660
15542,31230,שד. דואני/הדרור, רחוב:הדרור 6 עיר: יבנה רציף:   קומה:  ,31.871390,34.742241,0,,2660
15543,31231,הדרור/אבו חצירא, רחוב:הדרור 32 עיר: יבנה רציף:   קומה:  ,31.874171,34.743827,0,,2660
15544,31232,אבו חצירא/החבצלת, רחוב:אבו חצירא  עיר: יבנה רציף:   קומה:  ,31.874171,34.745150,0,,2660
15545,31233,אבו חצירא/חבלבל, רחוב:אבו חצירא 14 עיר: יבנה רציף:   קומה:  ,31.873257,34.747204,0,,2660
15546,31234,הנשיאים / העצמאות, רחוב:הנשיאים 2 עיר: יבנה רציף:   קומה:  ,31.872250,34.749370,0,,2660
15547,31235,הנשיאים / גשר ממלוכי, רחוב:הנשיאים 26 עיר: יבנה רציף:   קומה:  ,31.869956,34.751518,0,,2660
15548,31236,בית גמליאל/כביש 410, רחוב:410  עיר: גן רווה רציף:   קומה:  ,31.871670,34.756856,0,,12946
15551,31239,דרך הים/קלמן גבריאלוב, רחוב:דרך הים  עיר: רחובות רציף:   קומה:  ,31.890353,34.784241,0,,8400
15552,31240,דרך הים/דרך ששת הימים, רחוב:יציאה לדרך הים  עיר: רחובות רציף:   קומה:  ,31.893232,34.791512,0,,8400
15553,31241,בית ספר עמל/דרך הים, רחוב:דרך הים  עיר: רחובות רציף:   קומה:  ,31.895263,34.796218,0,,8400
15554,31242,דרך יבנה/רוזנסקי, רחוב:דרך יבנה 4 עיר: רחובות רציף:   קומה:  ,31.897792,34.800774,0,,8400
15555,31243,דרך יבנה, רחוב:דרך יבנה 36 עיר: רחובות רציף:   קומה:  ,31.900122,34.804057,0,,8400
15556,31244,דרך יבנה, רחוב:דרך יבנה 54 עיר: רחובות רציף:   קומה:  ,31.901778,34.806101,0,,8400
15557,31245,מכון וייצמן/הרצל, רחוב:הרצל 215 עיר: רחובות רציף:   קומה:  ,31.902331,34.808484,0,,8400
15558,31246,משטרה/הרצל, רחוב:הרצל 187 עיר: רחובות רציף:   קומה:  ,31.899736,34.809810,0,,8400
15559,31247,בית הפועלים/גלוסקין, רחוב:בית הפועלים 7 עיר: רחובות רציף:   קומה:  ,31.897333,34.810149,0,,8400
15560,31248,לוין-אפשטיין/פינס, רחוב:לוין אפשטיין 58 עיר: רחובות רציף:   קומה:  ,31.896341,34.806205,0,,8400
15561,31249,רמז/קופת-חולים, רחוב:דוד רמז 82 עיר: רחובות רציף:   קומה:  ,31.894825,34.803919,0,,8400
15562,31250,רוזנסקי/בית המשפט, רחוב:עמיאל רוז'נסקי 9 עיר: רחובות רציף:   קומה:  ,31.893720,34.803882,0,,8400
15563,31251,דרך השבעה/קפלן, רחוב:דרך השבעה  עיר: אזור רציף:   קומה:  ,32.019042,34.808023,0,,565
15564,31252,דרך השבעה/המלאכה, רחוב:דרך השבעה  עיר: אזור רציף:   קומה:  ,32.021799,34.805505,0,,565
15565,31253,אודם/הרב שלום יצחק, רחוב:האודם  עיר: ברקת רציף:   קומה:  ,32.019445,34.940882,0,,2038
15566,31254,הספיר/הפיקוס, רחוב:הספיר  עיר: ברקת רציף:   קומה:  ,32.017278,34.942198,0,,2038
15567,31255,הכלנית/הספיר, רחוב:הספיר  עיר: ברקת רציף:   קומה:  ,32.014395,34.942395,0,,2038
15568,31256,הכלנית/הפרחים, רחוב:הכלנית  עיר: ברקת רציף:   קומה:  ,32.011982,34.946499,0,,2038
15569,31257,העצמאות/דואני, רחוב:שדרות העצמאות 47 עיר: יבנה רציף:   קומה:  ,31.869137,34.746715,0,,2660
15571,31259,העצמאות/החרמון, רחוב:שדרות העצמאות  עיר: יבנה רציף:   קומה:  ,31.877081,34.750083,0,,2660
15572,31260,כביש 42/כפר הנגיד, רחוב:42  עיר: גן רווה רציף:   קומה:  ,31.883233,34.753208,0,,1903
15573,31261,צומת כפר הנגיד/כביש 42, רחוב:42  עיר: גן רווה רציף:   קומה:  ,31.890546,34.756886,0,,1903
15574,31262,תחנת שידור/כביש 42, רחוב:42  עיר: גן רווה רציף:   קומה:  ,31.897710,34.761699,0,,1903
15575,31263,מסעף עיינות, רחוב:42  עיר: גן רווה רציף:   קומה:  ,31.915991,34.771318,0,,1903
15576,31264,צומת בית עובד/כביש 42, רחוב:42  עיר: גן רווה רציף:   קומה:  ,31.921711,34.770670,0,,1903
15577,31265,כביש 42/בית חנן, רחוב:42  עיר: נס ציונה רציף:   קומה:  ,31.936937,34.779003,0,,7200
15578,31266,כביש 42/נטעים, רחוב:42  עיר: ראשון לציון רציף:   קומה:  ,31.944577,34.781611,0,,8300
15579,31267,צה''ל / חבצלת, רחוב:צה''ל  עיר: קרית אונו רציף:   קומה:  ,32.049850,34.862489,0,,2620
15580,31268,בן פורת / הל''ה, רחוב:שדרות מרדכי בן פורת 90 עיר: אור יהודה רציף:   קומה:  ,32.025651,34.854237,0,,2400
15581,31269,דרך לוד / פארק קנדה, רחוב:דרך לוד  עיר: אור יהודה רציף:   קומה:  ,32.033498,34.861211,0,,2400
15582,31272,שד. הסנהדרין/שד. ירושלים, רחוב:שדרות הסנהדרין  עיר: יבנה רציף:   קומה:  ,31.887865,34.734514,0,,2660
15583,31273,שד. הסנהדרין/הירדן, רחוב:שדרות הסנהדרין 41 עיר: יבנה רציף:   קומה:  ,31.885345,34.738877,0,,2660
15584,31274,ז'בוטינסקי/הגפן, רחוב:שדרות ז'בוטינסקי 49 עיר: יבנה רציף:   קומה:  ,31.880944,34.739304,0,,2660
15585,31275,ז'בוטינסקי/הזית, רחוב:שדרות ז'בוטינסקי  עיר: יבנה רציף:   קומה:  ,31.877649,34.736841,0,,2660
15586,31276,שד. דואני/שד. ז'בוטינסקי, רחוב:שדרות ז'בוטינסקי  עיר: יבנה רציף:   קומה:  ,31.874907,34.734556,0,,2660
15587,31277,נופר/אטד, רחוב:נופר 34 עיר: יבנה רציף:   קומה:  ,31.872969,34.735241,0,,2660
15588,31278,הדרור/דוכיפת, רחוב:הדרור 39 עיר: יבנה רציף:   קומה:  ,31.876841,34.745235,0,,2660
15589,31279,שד. הסנהדרין/שד. ז'בוטינסקי, רחוב:שדרות הסנהדרין  עיר: יבנה רציף:   קומה:  ,31.882351,34.741413,0,,2660
15590,31280,ת. מרכזית יבנה/רציפים, רחוב:  עיר: יבנה רציף:   קומה:  ,31.890474,34.732193,1,,2660
15591,31283,דרך המכבים/שדרות הציונות, רחוב:דרך המכבים 39 עיר: ראשון לציון רציף:   קומה:  ,31.980172,34.808865,0,,8300
15592,31285,לוי אשכול/יצחק רבין, רחוב:לוי אשכול 34 עיר: ראשון לציון רציף:   קומה:  ,31.971982,34.774777,0,,8300
15593,31290,קרית הלאום/ישראל גלילי, רחוב:ישראל גלילי 9 עיר: ראשון לציון רציף:   קומה:  ,31.969901,34.781039,0,,8300
15594,31291,שוק עירוני/ברון הירש, רחוב:ברון הירש 11 עיר: פתח תקווה רציף:   קומה:  ,32.089926,34.882758,0,,7900
15598,31307,יבנה/אזור תעשייה, רחוב:שדרות העצמאות  עיר: יבנה רציף:   קומה:  ,31.867076,34.745408,0,,2660
15599,31308,מושב גאליה, רחוב:410  עיר: גן רווה רציף:   קומה:  ,31.881911,34.768451,0,,12944
15600,31309,העצמאות/הדרים, רחוב:העצמאות 18 עיר: גן יבנה רציף:   קומה:  ,31.789194,34.715558,0,,166
15601,31310,העצמאות/נילי, רחוב:העצמאות 42 עיר: גן יבנה רציף:   קומה:  ,31.788780,34.718698,0,,166
15602,31311,הרצל/משטרה, רחוב:הרצל 116 עיר: גדרה רציף:   קומה:  ,31.821998,34.774711,0,,2550
15603,31312,החצב / היסמין, רחוב:החצב 17 עיר: אור יהודה רציף:   קומה:  ,32.030857,34.864430,0,,2400
15604,31313,החרושת/מעלה המגדל, רחוב:החרושת 26 עיר: אור יהודה רציף:   קומה:  ,32.021346,34.863743,0,,2400
15605,31314,מסוף חרש, רחוב:החרש  עיר: פתח תקווה רציף:   קומה:  ,32.096971,34.852915,0,,7900
15606,31322,לוי אשכול/ישראל גלילי, רחוב:לוי אשכול  עיר: ראשון לציון רציף:   קומה:  ,31.971672,34.774825,0,,8300
15607,31323,שלמה המלך / ההדר, רחוב:שלמה המלך 14 עיר: קרית אונו רציף:   קומה:  ,32.054299,34.859689,0,,2620
15608,31324,בית עובד, רחוב:4303  עיר: בית עובד רציף:   קומה:  ,31.920160,34.772262,0,,12866
15609,31325,דרך יצחק רבין/האלופים, רחוב:דרך יצחק רבין  עיר: נס ציונה רציף:   קומה:  ,31.921134,34.779853,0,,7200
15610,31326,דרך יצחק רבין/תרמ''ג, רחוב:דרך יצחק רבין 13 עיר: נס ציונה רציף:   קומה:  ,31.923955,34.795849,0,,7200
15611,31327,וייצמן/נורדאו, רחוב:וייצמן 6 עיר: נס ציונה רציף:   קומה:  ,31.925482,34.797940,0,,7200
15612,31328,וייצמן/הבנים, רחוב:וייצמן  עיר: נס ציונה רציף:   קומה:  ,31.929677,34.798887,0,,7200
15613,31329,ויצמן/מרגולין, רחוב:412  עיר: נס ציונה רציף:   קומה:  ,31.937130,34.800146,0,,7200
15615,31331,העמקים/סמטת עמק זבולון, רחוב:העמקים 56 עיר: גני תקווה רציף:   קומה:  ,32.058848,34.870922,0,,229
15616,31332,הרצל/אהרון קרון, רחוב:הרצל 99 עיר: ראשון לציון רציף:   קומה:  ,31.959982,34.802607,0,,8300
15617,31333,דרך העצמאות/יעקב בר סימנטוב, רחוב:דרך העצמאות 5 עיר: יהוד מונוסון רציף:   קומה:  ,32.028145,34.884774,0,,9400
15618,31334,העצמאות - צומת יהוד מערב, רחוב:דרך העצמאות  עיר: יהוד מונוסון רציף:   קומה:  ,32.028027,34.881218,0,,9400
15619,31335,העצמאות/ירושלים, רחוב:העצמאות 23 עיר: אור יהודה רציף:   קומה:  ,32.027241,34.861629,0,,2400
15620,31336,דרך העצמאות/סעדיה חתוכה, רחוב:דרך העצמאות 42 עיר: יהוד מונוסון רציף:   קומה:  ,32.028117,34.889739,0,,9400
15621,31337,העצמאות/הכלנית, רחוב:העצמאות 77 עיר: אור יהודה רציף:   קומה:  ,32.030103,34.866259,0,,2400
15622,31338,העצמאות - צומת סביון, רחוב:העצמאות 95 עיר: אור יהודה רציף:   קומה:  ,32.031860,34.866324,0,,2400
15623,31339,ירושלים/החוחית, רחוב:ירושלים 102 עיר: ראשון לציון רציף:   קומה:  ,31.962227,34.819389,0,,8300
15625,31342,דרך המכבים/פיק''א, רחוב:דרך המכבים 4 עיר: ראשון לציון רציף:   קומה:  ,31.973994,34.807102,0,,8300
15626,31343,הרצל/טרומפלדור, רחוב:הרצל 11 עיר: יהוד מונוסון רציף:   קומה:  ,32.030834,34.885888,0,,9400
15627,31344,הרצל / טרומפלדור, רחוב:הרצל 16 עיר: יהוד מונוסון רציף:   קומה:  ,32.031845,34.886064,0,,9400
15628,31346,הרצל / וינגייט, רחוב:הרצל 33 עיר: קרית אונו רציף:   קומה:  ,32.065409,34.852739,0,,2620
15630,31348,הרצל/וינגייט, רחוב:הרצל 40 עיר: קרית אונו רציף:   קומה:  ,32.065378,34.853629,0,,2620
15631,31349,הרצל/קרן היסוד, רחוב:הרצל 4 עיר: ראשון לציון רציף:   קומה:  ,31.971924,34.806218,0,,8300
15632,31350,הרצל / רמז, רחוב:הרצל 43 עיר: יהוד מונוסון רציף:   קומה:  ,32.037076,34.885893,0,,9400
15634,31352,הרצל / גולומב, רחוב:הרצל 53 עיר: קרית אונו רציף:   קומה:  ,32.065703,34.855268,0,,2620
15635,31353,הרצל /נחלת יהודה, רחוב:דרך המכבים 2 עיר: ראשון לציון רציף:   קומה:  ,31.973631,34.806977,0,,8300
15639,31366,דרך זאב ז'בוטינסקי/שחם, רחוב:דרך זאב ז'בוטינסקי 59 עיר: פתח תקווה רציף:   קומה:  ,32.091871,34.860008,0,,7900
15640,31372,יעקב זרובבל/471, רחוב:יעקב זרובבל  עיר: פתח תקווה רציף:   קומה:  ,32.070261,34.885256,0,,7900
15641,31373,זרובבל/העצמאות, רחוב:יעקב זרובבל 4 עיר: פתח תקווה רציף:   קומה:  ,32.073799,34.884312,0,,7900
15643,31377,ביה''ח תל השומר-מיון, רחוב:שדרות גבריאלה  עיר: רמת גן רציף:   קומה:  ,32.045836,34.841248,0,,8600
15644,31378,חובבי ציון/מונטיפיורי, רחוב:חובבי ציון 4 עיר: פתח תקווה רציף:   קומה:  ,32.087633,34.882152,0,,7900
15645,31380,יוסף לישנסקי/אצ''ל, רחוב:יוסף לישנסקי 9 עיר: ראשון לציון רציף:   קומה:  ,31.989986,34.765425,0,,8300
15648,31383,האנפה/זמיר, רחוב:זמיר  עיר: גן יבנה רציף:   קומה:  ,31.779981,34.698905,0,,166
15649,31384,יוסף יבנאי/תורה ועבודה, רחוב:יוסף יבנאי 22 עיר: גן יבנה רציף:   קומה:  ,31.791334,34.719505,0,,166
15650,31385,דרך קנדה/יהודה עמיחי, רחוב:דרך קנדה 42 עיר: גן יבנה רציף:   קומה:  ,31.794859,34.709773,0,,166
15651,31386,דרך מנחם בגין/ש''י עגנון, רחוב:דרך מנחם בגין  עיר: גן יבנה רציף:   קומה:  ,31.796632,34.705076,0,,166
15652,31387,בר יוחאי/אהוד בן גרא, רחוב:בר יוחאי  עיר: גן יבנה רציף:   קומה:  ,31.781575,34.710374,0,,166
15653,31389,דרך מנחם בגין/חיים נחמן ביאליק, רחוב:דרך מנחם בגין  עיר: גן יבנה רציף:   קומה:  ,31.794614,34.703179,0,,166
15654,31390,דרך מנחם בגין/החציר, רחוב:דרך מנחם בגין  עיר: גן יבנה רציף:   קומה:  ,31.792028,34.701750,0,,166
15655,31391,מסעף בניה/כביש 4102, רחוב:4102  עיר: גדרות רציף:   קומה:  ,31.842048,34.734885,0,,12937
15656,31392,בית עלמין/כביש 4102, רחוב:4102  עיר: גדרות רציף:   קומה:  ,31.836116,34.735659,0,,12939
15657,31393,שדרות בן גוריון/הרצל, רחוב:שדרות בן גוריון 6 עיר: גדרה רציף:   קומה:  ,31.808636,34.767857,0,,2550
15658,31394,בן-גוריון/בית עלמין, רחוב:שדרות בן גוריון 26 עיר: גדרה רציף:   קומה:  ,31.807733,34.770590,0,,2550
15659,31395,שדרות דוד בן גוריון/הדרור, רחוב:שדרות בן גוריון 42 עיר: גדרה רציף:   קומה:  ,31.806543,34.773973,0,,2550
15660,31396,פינס/שדרות בן גוריון, רחוב:פינס 79 עיר: גדרה רציף:   קומה:  ,31.805993,34.777255,0,,2550
15661,31397,בית חולים הרצפלד, רחוב:פינס 52 עיר: גדרה רציף:   קומה:  ,31.809014,34.778160,0,,2550
15664,31400,וייצמן/פינס, רחוב:וייצמן 13 עיר: גדרה רציף:   קומה:  ,31.817620,34.777008,0,,2550
15667,31403,מועצה, רחוב:הרצל 45 עיר: קרית עקרון רציף:   קומה:  ,31.861004,34.822097,0,,469
15670,31408,יהדות קנדה / אסירי ציון, רחוב:אריק איינשטיין 49 עיר: אור יהודה רציף:   קומה:  ,32.025413,34.859628,0,,2400
15671,31409,יהדות קנדה / העצמאות, רחוב:אריק איינשטיין 50 עיר: אור יהודה רציף:   קומה:  ,32.025369,34.859804,0,,2400
15672,31410,כביש 461 / א.ת יהוד, רחוב:461  עיר: יהוד מונוסון רציף:   קומה:  ,32.025197,34.899142,0,,9400
15674,31418,ים המלח/הנגב, רחוב:ים המלח 6 עיר: גני תקווה רציף:   קומה:  ,32.062974,34.876719,0,,229
15675,31419,מרכז הבמה, רחוב:ים המלח  עיר: גני תקווה רציף:   קומה:  ,32.059563,34.879354,0,,229
15676,31423,ישיבת מאור יצחק, רחוב:הרימון  עיר: חמד רציף:   קומה:  ,32.017986,34.839661,0,,801
15677,31425,הגליל/העמקים, רחוב:הגליל 62 עיר: גני תקווה רציף:   קומה:  ,32.057362,34.871580,0,,229
15678,31429,דרך חטיבת אלכסנדרוני/מבואות, רחוב:4622  עיר: סביון רציף:   קומה:  ,32.045211,34.865800,0,,587
15679,31430,כביש 412/שדרות מנחם בגין, רחוב:412  עיר: בית דגן רציף:   קומה:  ,32.004211,34.826325,0,,466
15680,31431,כצנלסון/ששת הימים, רחוב:כצנלסון 27 עיר: יהוד מונוסון רציף:   קומה:  ,32.031348,34.896976,0,,9400
15681,31432,כצנלסון/השלושה, רחוב:כצנלסון 2 עיר: יהוד מונוסון רציף:   קומה:  ,32.031491,34.893718,0,,9400
15682,31440,לוי אשכול/תור הזהב, רחוב:לוי אשכול 22 עיר: ראשון לציון רציף:   קומה:  ,31.974133,34.776061,0,,8300
15683,31441,לוי אשכול/חסידי אומות העולם, רחוב:לוי אשכול 5 עיר: ראשון לציון רציף:   קומה:  ,31.977009,34.777994,0,,8300
15684,31442,לוי אשכול / וולך, רחוב:דרך לוי אשכול  עיר: קרית אונו רציף:   קומה:  ,32.060705,34.863046,0,,2620
15686,31444,משה לוי/דוד סחרוב, רחוב:משה לוי 18 עיר: ראשון לציון רציף:   קומה:  ,31.989144,34.774216,0,,8300
15687,31446,חונים קונים/לישנסקי, רחוב:יוסף לישנסקי 8 עיר: ראשון לציון רציף:   קומה:  ,31.989502,34.765391,0,,8300
15688,31447,לשכת גיוס/דרך רב אלוף יעקב דורי, רחוב:דרך רב אלוף יעקב דורי  עיר: קרית אונו רציף:   קומה:  ,32.049530,34.856071,0,,2620
15690,31450,מחנה פלמחים, רחוב:4311  עיר: גן רווה רציף:   קומה:  ,31.931706,34.708049,0,,1903
15691,31451,חוף פלמחים, רחוב:  עיר: גן רווה רציף:   קומה:  ,31.925842,34.698086,0,,1903
15693,31453,המגינים/דרך קנדה, רחוב:המגינים 41 עיר: גן יבנה רציף:   קומה:  ,31.793417,34.708748,0,,166
15694,31455,בית העלמין/הקוממיות, רחוב:הקוממיות  עיר: בת ים רציף:   קומה:  ,32.002322,34.754480,0,,6200
15695,31456,כביש 40/צומת מגשימים, רחוב:40  עיר: נחלים רציף:   קומה:  ,32.051514,34.904901,0,,449
15696,31457,אנה פרנק/הרב מיימון, רחוב:אנה פרנק 26 עיר: בת ים רציף:   קומה:  ,32.006834,34.754491,0,,6200
15697,31458,ההסתדרות/איכילוב, רחוב:ההסתדרות 15 עיר: פתח תקווה רציף:   קומה:  ,32.086035,34.885385,0,,7900
15698,31459,מוהליבר/בן צבי, רחוב:מוהליבר 7 עיר: יהוד מונוסון רציף:   קומה:  ,32.030853,34.897291,0,,9400
15699,31460,ההסתדרות/אחד במאי, רחוב:ההסתדרות 20 עיר: חולון רציף:   קומה:  ,32.018279,34.768301,0,,6600
15700,31461,שדרות קוגל/סוקולוב, רחוב:שדרות קוגל 27 עיר: חולון רציף:   קומה:  ,32.023693,34.774573,0,,6600
15701,31462,כיבוי אש/מוהליבר, רחוב:מוהליבר  עיר: יהוד מונוסון רציף:   קומה:  ,32.028700,34.896969,0,,9400
15702,31463,שלמה המלך / ההדר, רחוב:שלמה המלך 9 עיר: קרית אונו רציף:   קומה:  ,32.053930,34.858663,0,,2620
15703,31464,מסעף בארות, רחוב:40  עיר: חבל מודיעין רציף:   קומה:  ,32.042112,34.905865,0,,1892
15706,31467,בית החולים תל השומר/מכון פה ולסת, רחוב:  עיר: רמת גן רציף:   קומה:  ,32.046627,34.845901,0,,8600
